"","comparison","ROI","AIC","AICdiff","BIC","BICdiff","Chisq","Chisq diff","Pr(>Chisq)","LRT_p05"
"226","uncon_v_timecon","lh_superiorfrontal",-57762.6122075285,51.5447715183182,-57277.2028513657,-100.145652282576,115.061370314082,91.544771518323,3.9751198540825e-11,"sig"
"326","timecon_v_con","lh_superiorfrontal",-53334.3555140927,4428.25669343585,-53000.6365817307,4276.56626963496,4583.31806374995,4468.25669343587,0,"sig"
"526","uncon_v_errcon","lh_superiorfrontal",-53377.5558262087,4436.60115283815,-52892.1464700458,4284.91072903726,4500.11775163391,4476.60115283815,0,"sig"
"626","errcon_v_con","lh_superiorfrontal",-53334.3555140927,43.2003121160233,-53000.6365817307,-108.49011168487,4583.31806374995,83.2003121160369,1.11645055130263e-09,"sig"
"826","uncon_v_con","lh_superiorfrontal",-53334.3555140927,4479.80146495417,-53000.6365817307,4176.42061735239,4583.31806374995,4559.80146495419,0,"sig"
"127","uncon","lh_superiorparietal",-60476.9419382978,NA,-59839.8421583341,NA,26.8800300267896,NA,NA,NA
"227","uncon_v_timecon","lh_superiorparietal",-60444.9651456858,31.9767926120403,-59959.5557895229,-119.713631188853,98.8568226388263,71.9767926120368,8.6345588075689e-08,"sig"
"327","timecon_v_con","lh_superiorparietal",-57263.3313586038,3181.633787082,-56929.6124262418,3029.94336328111,3320.49060972083,3221.633787082,0,"sig"
"527","uncon_v_errcon","lh_superiorparietal",-57415.5106625432,3061.4312757546,-56930.1013063804,2909.74085195371,3128.31130578138,3101.4312757546,0,"sig"
"627","errcon_v_con","lh_superiorparietal",-57263.3313586038,152.17930393944,-56929.6124262418,0.488880138545937,3320.49060972083,192.179303939443,3.9384787493696e-30,"sig"
"827","uncon_v_con","lh_superiorparietal",-57263.3313586038,3213.61057969404,-56929.6124262418,2910.22973209225,3320.49060972083,3293.61057969404,0,"sig"
"128","uncon","lh_superiortemporal",-50534.842513698,NA,-49897.7427337342,NA,30.9300460665069,NA,NA,NA
"228","uncon_v_timecon","lh_superiortemporal",-50486.646936409,48.1955772889996,-50001.2375802461,-103.494846511894,119.125623355514,88.1955772890075,1.53016965129999e-10,"sig"
"328","timecon_v_con","lh_superiortemporal",-46874.6208491957,3612.02608721331,-46540.9019168337,3460.33566341242,3771.15171056882,3652.02608721331,0,"sig"
"528","uncon_v_errcon","lh_superiortemporal",-47023.1472510832,3511.69526261481,-46537.7378949203,3360.00483881392,3582.62530868132,3551.69526261481,0,"sig"
"628","errcon_v_con","lh_superiortemporal",-46874.6208491957,148.526401887502,-46540.9019168337,-3.16402191339148,3771.15171056882,188.526401887498,2.06245845078135e-29,"sig"
"828","uncon_v_con","lh_superiortemporal",-46874.6208491957,3660.22166450231,-46540.9019168337,3356.84081690053,3771.15171056882,3740.22166450231,0,"sig"
"129","uncon","lh_supramarginal",-54248.2546600909,NA,-53611.1548801272,NA,11.6733558189656,NA,NA,NA
"229","uncon_v_timecon","lh_supramarginal",-54177.939527863,70.3151322278864,-53692.5301717002,-81.3752915730074,121.98848804686,110.315132227895,1.7205804651249e-14,"sig"
"329","timecon_v_con","lh_supramarginal",-46554.4470716047,7623.49245625832,-46220.7281392428,7471.80203245742,7785.48094430517,7663.49245625831,0,"sig"
"529","uncon_v_errcon","lh_supramarginal",-47248.7990537758,6999.4556063151,-46763.389697613,6847.7651825142,7051.12896213407,7039.4556063151,0,"sig"
"629","errcon_v_con","lh_supramarginal",-46554.4470716047,694.351982171109,-46220.7281392428,542.661558370215,7785.48094430517,734.351982171106,1.18126175872446e-142,"sig"
"829","uncon_v_con","lh_supramarginal",-46554.4470716047,7693.8075884862,-46220.7281392428,7390.42674088442,7785.48094430517,7773.80758848621,0,"sig"
"130","uncon","lh_frontalpole",-12794.0196230303,NA,-12156.9198430666,NA,22.1091986472034,NA,NA,NA
"230","uncon_v_timecon","lh_frontalpole",-12723.589047497,70.4305755332989,-12238.1796913342,-81.259848267593,132.539774180503,110.430575533299,1.63911987217086e-14,"sig"
"330","timecon_v_con","lh_frontalpole",-11116.8677099808,1606.72133751625,-10783.1487776188,1455.03091371536,1779.26111169675,1646.72133751625,0,"sig"
"530","uncon_v_errcon","lh_frontalpole",-11270.6991724089,1523.32045062143,-10785.289816246,1371.63002682053,1585.42964926863,1563.32045062142,1.0273106973977e-319,"sig"
"630","errcon_v_con","lh_frontalpole",-11116.8677099808,153.831462428119,-10783.1487776188,2.14103862722914,1779.26111169675,193.83146242812,1.86059841808104e-30,"sig"
"830","uncon_v_con","lh_frontalpole",-11116.8677099808,1677.15191304955,-10783.1487776188,1373.77106544776,1779.26111169675,1757.15191304954,0,"sig"
"131","uncon","lh_temporalpole",-83.6893624816263,NA,553.410417482119,NA,21.3828889490671,NA,NA,NA
"231","uncon_v_timecon","lh_temporalpole",-40.525175207352,43.1641872742743,444.884180955501,-108.526236526617,104.547076223342,83.1641872742748,1.13249136879069e-09,"sig"
"331","timecon_v_con","lh_temporalpole",737.809482600203,778.334657807555,1071.52841496216,626.644234006664,922.881734030899,818.334657807557,1.81078724354805e-160,"sig"
"531","uncon_v_errcon","lh_temporalpole",578.416765595386,662.106128077012,1063.82612175824,510.415704276121,723.489017026081,702.106128077014,7.93285264656139e-136,"sig"
"631","errcon_v_con","lh_temporalpole",737.809482600203,159.392717004817,1071.52841496216,7.70229320392536,922.881734030899,199.392717004818,1.48387693876414e-31,"sig"
"831","uncon_v_con","lh_temporalpole",737.809482600203,821.49884508183,1071.52841496216,518.117997480046,922.881734030899,901.498845081832,3.98424660689723e-163,"sig"
"132","uncon","lh_transversetemporal",-35558.1756409027,NA,-34921.075860939,NA,14.7071855908157,NA,NA,NA
"232","uncon_v_timecon","lh_transversetemporal",-35535.4987098758,22.6769310269156,-35050.089353713,-129.013492773978,77.3841166177324,62.6769310269167,2.72192208381848e-06,"sig"
"332","timecon_v_con","lh_transversetemporal",-34575.1070303978,960.39167947798,-34241.3880980359,808.701255677086,1077.77579609571,1000.39167947798,3.22161647343047e-199,"sig"
"532","uncon_v_errcon","lh_transversetemporal",-34615.8134669624,942.362173940361,-34130.4041107995,790.671750139467,997.069359531174,982.362173940358,2.25004252939715e-195,"sig"
"632","errcon_v_con","lh_transversetemporal",-34575.1070303978,40.7064365645347,-34241.3880980359,-110.983987236359,1077.77579609571,80.7064365645374,2.9777189964999e-09,"sig"
"832","uncon_v_con","lh_transversetemporal",-34575.1070303978,983.068610504895,-34241.3880980359,679.687762903108,1077.77579609571,1063.0686105049,7.47070220425397e-197,"sig"
"133","uncon","lh_insula",-41549.5245590483,NA,-40912.4247790846,NA,14.4404535485963,NA,NA,NA
"233","uncon_v_timecon","lh_insula",-41466.831419053,82.6931399953464,-40981.4220628901,-68.9972838055473,137.133593543941,122.693139995345,9.02422813680988e-17,"sig"
"333","timecon_v_con","lh_insula",-40715.255181413,751.576237639929,-40381.5362490511,599.885813839035,928.709831183872,791.576237639931,8.6849910784371e-155,"sig"
"533","uncon_v_errcon","lh_insula",-40866.2901368577,683.234422190566,-40380.8807806949,531.543998389672,737.674875739162,723.234422190566,2.67321440305943e-140,"sig"
"633","errcon_v_con","lh_insula",-40715.255181413,151.034955444709,-40381.5362490511,-0.655468356184429,928.709831183872,191.034955444709,6.61818659393616e-30,"sig"
"833","uncon_v_con","lh_insula",-40715.255181413,834.269377635275,-40381.5362490511,530.888530033488,928.709831183872,914.269377635276,8.77133468604421e-166,"sig"
"134","uncon","rh_bankssts",-47925.2041284976,NA,-47288.1043485339,NA,18.4110761497174,NA,NA,NA
"234","uncon_v_timecon","rh_bankssts",-47895.9036019609,29.3005265367246,-47410.494245798,-122.389897264169,87.7116026864335,69.3005265367161,2.36819791735515e-07,"sig"
"334","timecon_v_con","rh_bankssts",-46218.9120233096,1676.99157865129,-45885.1930909476,1525.30115485039,1804.70318133773,1716.9915786513,0,"sig"
"534","uncon_v_errcon","rh_bankssts",-46253.3332781237,1671.8708503739,-45767.9239219609,1520.180426573,1730.28192652362,1711.8708503739,0,"sig"
"634","errcon_v_con","rh_bankssts",-46218.9120233096,34.4212548141149,-45885.1930909476,-117.269168986779,1804.70318133773,74.4212548141149,3.40121372289224e-08,"sig"
"834","uncon_v_con","rh_bankssts",-46218.9120233096,1706.29210518801,-45885.1930909476,1402.91125758622,1804.70318133773,1786.29210518802,0,"sig"
"135","uncon","rh_caudalanteriorcingulate",-41075.7444447895,NA,-40438.6446648258,NA,31.1364709351528,NA,NA,NA
"235","uncon_v_timecon","rh_caudalanteriorcingulate",-40958.1477996811,117.596645108417,-40472.7384435182,-34.0937786924769,188.733116043577,157.596645108424,2.18327338435022e-23,"sig"
"335","timecon_v_con","rh_caudalanteriorcingulate",-40005.8336612711,952.314138410038,-39672.1147289091,800.623714609144,1181.04725445362,992.314138410041,1.70006716401505e-197,"sig"
"535","uncon_v_errcon","rh_caudalanteriorcingulate",-40137.8643769001,937.880067889368,-39652.4550207373,786.189644088474,1009.01653882452,977.880067889364,2.03062791392149e-194,"sig"
"635","errcon_v_con","rh_caudalanteriorcingulate",-40005.8336612711,132.030715629087,-39672.1147289091,-19.6597081718064,1181.04725445362,172.030715629102,3.48966825939495e-26,"sig"
"835","uncon_v_con","rh_caudalanteriorcingulate",-40005.8336612711,1069.91078351845,-39672.1147289091,766.529935916667,1181.04725445362,1149.91078351847,4.59798842744462e-215,"sig"
"136","uncon","rh_caudalmiddlefrontal",-50094.6605018032,NA,-49457.5607218394,NA,9.17939357565954,NA,NA,NA
"236","uncon_v_timecon","rh_caudalmiddlefrontal",-50099.0624992721,-4.4019974689727,-49613.6531431093,-156.092421269866,44.7773961066912,35.5980025310317,0.0171410634831024,"sig"
"336","timecon_v_con","rh_caudalmiddlefrontal",-44098.7744256264,6000.2880736457,-43765.0554932645,5848.59764984481,6085.06546975239,6040.2880736457,0,"sig"
"536","uncon_v_errcon","rh_caudalmiddlefrontal",-44418.6106347914,5676.04986701175,-43933.2012786286,5524.35944321086,5725.22926058742,5716.04986701176,0,"sig"
"636","errcon_v_con","rh_caudalmiddlefrontal",-44098.7744256264,319.836209164976,-43765.0554932645,168.145785364082,6085.06546975239,359.83620916497,4.17470119004488e-64,"sig"
