"","ROI","model","npar","fmin","chisq","df","pvalue","baseline.chisq","baseline.df","baseline.pvalue","cfi","tli","nnfi","rfi","nfi","pnfi","ifi","rni","logl","unrestricted.logl","aic","bic","ntotal","bic2","rmsea","rmsea.ci.lower","rmsea.ci.upper","rmsea.pvalue","rmr","rmr_nomean","srmr","srmr_bentler","srmr_bentler_nomean","crmr","crmr_nomean","srmr_mplus","srmr_mplus_nomean","cn_05","cn_01","gfi","agfi","pgfi","mfi"
"147","lh_lateralorbitofrontal","time_constrained","64","0.00308148040222626","47.8492276857693","41","0.214568736792246","5073.41960500319","21","0","0.998644366814073","0.999305651295013","0.999305651295013",NA,NA,"1.93396735208901","0.998638979214102","0.998644366814073","14212.441827328","14236.3664411709","-28296.8836546561","-27851.6194662216","7764","-28054.9984271397","0.0212566957956651","0","0.0431797751465222","0.98868079026646","0.000619061641791591","0.000799205142978218","0.0463818543969441","0.0463818543969441","0.0598787165485272","0.648647250138127","0.0183039324346213","0.504036240005619","0.0529017157864282","9240.45307354304","10539.7772851463","0.999991523492238","0.999978291870366","0.390472880601731","0.999559008413907"
"148","lh_lingual","time_constrained","64","0.00560292284255434","87.0021858991837","41","3.72462538897889e-05","10320.5985462298","21","0","0.995533594276252","0.997712328775641","0.997712328775641",NA,NA,"1.93592246794285","0.995524904431598","0.995533594276252","16225.0114753469","16268.5125682965","-32322.0229506938","-31876.7587622593","7764","-32080.1377231774","0.055088911339607","0.0389253533192104","0.0711744959252717","0.283722720368798","0.00104236533805294","0.00134568786498097","0.0753647644059051","0.0753647644059051","0.0972954924783054","0.740954289134302","0.0142254637106664","0.577396476623468","0.0818679339541434","5082.48949637012","5797.08832392924","0.999969789693414","0.999922632141669","0.390464394070762","0.99704185267374"
"149","lh_medialorbitofrontal","time_constrained","64","0.00280647114338237","43.5788839144414","41","0.362284937064451","4302.96112999044","21","0","0.999397732992862","0.999691521776832","0.999691521776832",NA,NA,"1.93260792159813","0.999394906749314","0.999397732992862","12594.7689902291","12616.5584321864","-25061.5379804583","-24616.2737920238","7764","-24819.6527529419","0.0130434011824725","0","0.0386656455405922","0.996194902704804","0.000702291411597105","0.000906654313766695","0.0457942796571654","0.0457942796571654","0.0591201608212556","0.539744744622698","0.0199006112704201","0.419937620088871","0.0522768939530636","10145.8374555879","11572.4839057517","0.999989525743063","0.999973175683453","0.390472100528244","0.999833934197817"
"150","lh_middletemporal","time_constrained","64","0.0129718382903757","201.426704972954","41","0","8895.10390321042","21","0","0.981921926233598","0.990740498802575","0.990740498802575",NA,NA,"1.90816992726318","0.981881090765742","0.981921926233598","12484.665250749","12585.3786032355","-24841.3305014981","-24396.0663130636","7764","-24599.4452739817","0.102875814677082","0.088933085581066","0.117281605023382","1.15743170603366e-09","0.0023101866244264","0.00298243810767819","0.0897515965417275","0.0897515965417275","0.115868812900546","0.982556971968822","0.0399951692268825","0.764723779413597","0.100541443867285","2195.84647712081","2504.50296855766","0.999931961283731","0.999825754507116","0.390449622977457","0.989721739335617"
"151","lh_parahippocampal","time_constrained","64","0.00297231907764065","46.154170637604","41","0.267659168642792","13437.0882826379","21","0","0.99961582165166","0.999803225724021","0.999803225724021",NA,NA,"1.94567484747709","0.999615248083705","0.99961582165166","7032.93921994187","7056.01630526067","-13937.8784398837","-13492.6142514493","7764","-13695.9932123673","0.0184397212623315","0","0.0414561062014636","0.99247826108944","0.0025149570318308","0.00324679556690264","0.0439938838834708","0.0439938838834708","0.0567958598718884","0.286066460087118","0.00590952259528517","0.224650580156281","0.0478829941578011","9579.78102239674","10926.8241862053","0.999960141786913","0.999897924088436","0.390460626792985","0.999668127554953"
"152","lh_paracentral","time_constrained","64","0.00509331372161121","79.0889754691789","41","0.000326424129522662","8329.59876673459","21","0","0.995415716110678","0.99765195215425","0.99765195215425",NA,NA,"1.93384322762691","0.995404654448705","0.995415716110678","13484.3627667795","13523.9072545141","-26840.725533559","-26395.4613451246","7764","-26598.8403060427","0.0501273332712329","0.033212627277108","0.0666096632742201","0.471896080805577","0.00112489326428399","0.00145223095961094","0.0622695091110705","0.0622695091110705","0.0803895905878957","0.69957279092947","0.0161680573812316","0.544494732773949","0.069389405237183","5590.91554999002","6377.01322883611","0.999977781907366","0.999943100006669","0.390467514840019","0.99755008378443"
"153","lh_parsopercularis","time_constrained","64","0.00557850805247932","86.623073038899","41","4.1474812106701e-05","7982.13399376951","21","0","0.994269274568849","0.997064750388922","0.997064750388922",NA,NA,"1.93119348071362","0.994254841553525","0.994269274568849","15202.7664746797","15246.0780111992","-30277.5329493595","-29832.268760925","7764","-30035.6477218431","0.054861442560539","0.0386688423050147","0.0709634879182602","0.291697787724103","0.000958281150495931","0.00123713564561841","0.0656312983653113","0.0656312983653113","0.0847296418529403","0.860590073005518","0.0210231861400897","0.668967856363078","0.0734475333794101","5104.72904467858","5822.45537159748","0.999981928734622","0.999953719930131","0.390469134077329","0.997066195538431"
"154","lh_parsorbitalis","time_constrained","64","0.0072887824849143","113.180214425749","41","1.11321677431775e-08","8124.18289288453","21","0","0.991092362670337","0.995437551611636","0.995437551611636",NA,NA,"1.92518179921753","0.991070322745105","0.991092362670337","9833.3001732285","9889.89028044137","-19538.600346457","-19093.3361580225","7764","-19296.7151189406","0.0690055528403728","0.0540376883337753","0.0843121696123199","0.0196345145234431","0.00194841499451444","0.00251539294175175","0.0696509862015285","0.0696509862015285","0.0899190365351475","0.694266265653508","0.0154412480482174","0.541216960422367","0.0793617958464512","3907.16589702592","4456.48152038007","0.999958365554339","0.999893375200137","0.390459933216456","0.995362396114359"
"155","lh_parstriangularis","time_constrained","64","0.00455462521280794","70.7242203044817","41","0.00267739093406083","7563.74105918887","21","0","0.99605922832678","0.997981555972253","0.997981555972253",NA,NA,"1.9341253537937","0.996048751369931","0.99605922832678","13933.432278878","13968.7943890303","-27738.8645577561","-27293.6003693216","7764","-27496.9793302397","0.044282302198111","0.0260051535635773","0.0613530484635153","0.689023658257448","0.000833329613325484","0.00107582390477035","0.050133349308651","0.050133349308651","0.0647218756540015","0.615206059291087","0.0115270017597187","0.47863784150469","0.0581535445955078","6252.05079850455","7131.1224909315","0.999982096077349","0.999954148490773","0.390469199420679","0.998087597314703"
"156","lh_pericalcarine","time_constrained","64","0.00431313143014425","66.9743048472799","41","0.00638794225635031","8801.12547191068","21","0","0.997041693204684","0.998484769690204","0.998484769690204",NA,NA,"1.9375238346748","0.99703493917632","0.997041693204684","13045.9659814583","13079.453133882","-25963.9319629167","-25518.6677744822","7764","-25722.0467354003","0.0413949080569222","0.0221017224449215","0.0588180539849402","0.776004243675768","0.00116505516224042","0.00150407974692338","0.0614102270336546","0.0614102270336546","0.0792802621960536","0.437574343037402","0.0137784600334343","0.342921219763653","0.0676451027498985","6602.04938477608","7530.34061796478","0.99995513501795","0.999885101875239","0.390458671768914","0.99832865837021"
"157","lh_postcentral","time_constrained","64","0.00778040956701976","120.814199756683","41","8.48064396485881e-10","9033.19631511371","21","0","0.991143757085847","0.995463875580556","0.995463875580556",NA,NA,"1.92626889479316","0.991124059466703","0.991143757085847","14603.3026006913","14663.7097005696","-29078.6052013826","-28633.3410129481","7764","-28836.7199738662","0.0725629678923937","0.05778297232939","0.0877254210645394","0.00700293427323317","0.00116407315509265","0.00150281198114698","0.0737227055873089","0.0737227055873089","0.095175603659","0.73493264822786","0.015441996427731","0.572916417342288","0.0835026080099879","3660.34380808153","4174.94937732628","0.999957096994642","0.999890126449692","0.390459437874098","0.994873169272356"
"158","lh_posteriorcingulate","time_constrained","64","0.00581598154242531","90.3105613907802","41","1.43703110898619e-05","11099.1732179906","21","0","0.995548854452763","0.99772014496361","0.99772014496361",NA,NA,"1.93649502859229","0.995540804035285","0.995548854452763","16129.6432129591","16174.7984936545","-32131.2864259182","-31686.0222374838","7764","-31889.4011984018","0.0570354574463066","0.0411035359927939","0.0729858895048788","0.219644053724588","0.00126623662495532","0.00163470445360328","0.0842928696247778","0.0842928696247778","0.108821626753599","0.951505547187466","0.0143841727568294","0.740349900840583","0.0906372266395652","4896.33767700703","5584.7583786525","0.999975325444215","0.999936809064453","0.390466555649646","0.996829446861149"
"159","lh_precentral","time_constrained","64","0.00704725215852437","109.429731517566","41","3.82747017413365e-08","6651.31313435343","21","0","0.989679260974416","0.994713767816164","0.994713767816164",NA,NA,"1.92025969765674","0.989648034801568","0.989679260974416","13718.9009266474","13773.6157924062","-27309.8018532947","-26864.5376648602","7764","-27067.9166257783","0.0671888756629032","0.0521116893360932","0.0825761714441301","0.0313529331204471","0.00111412075145501","0.00143832370534978","0.070831079879011","0.070831079879011","0.0914425309217656","0.872033692410435","0.0250424613993595","0.678223192999171","0.0805456541695265","4041.04183942436","4609.18414569198","0.999975177300934","0.999936429673122","0.390466497803222","0.995602835354284"
"160","lh_precuneus","time_constrained","64","0.00428324302656265","66.5101977164649","41","0.00708888078500269","8562.41522246148","21","0","0.997013352348288","0.998470253641806","0.998470253641806",NA,NA,"1.93721545996007","0.997006342602667","0.997013352348288","17874.9728794374","17908.2279782956","-35621.9457588748","-35176.6815704403","7764","-35380.0605313584","0.0410234204327996","0.0215735894264316","0.0584953995487339","0.785898096199182","0.000624635607933938","0.000806401102325429","0.061977123597152","0.061977123597152","0.0800121225125361","0.870986225071815","0.0162250225294937","0.676646219265038","0.0674843116924166","6648.11140527099","7582.88024032508","0.999988884327687","0.999971533034321","0.390471850070811","0.998358497265975"
"161","lh_rostralanteriorcingulate","time_constrained","64","0.00586905955650158","91.1347567933565","41","1.12922916952751e-05","4525.17451491055","21","0","0.988869268580205","0.994298893663032","0.994298893663032",NA,NA,"1.9130609741841","0.988819624074253","0.988869268580205","8233.72500568505","8279.29238408173","-16339.4500113701","-15894.1858229356","7764","-16097.5647838537","0.0575101382879131","0.0416304708805327","0.0734291617328392","0.205272674594625","0.00156668679177729","0.0020225839510922","0.0563715932337526","0.0563715932337526","0.0727754139311675","0.565721862291274","0.021173158093457","0.441095155537008","0.0662737452514299","4852.06571151974","5534.26054284637","0.999967239292894","0.999916100628144","0.390463398200083","0.996776538537884"
"162","lh_rostralmiddlefrontal","time_constrained","64","0.00543101328029116","84.3327742163611","41","7.88406833888144e-05","6248.07390341604","21","0","0.993041230136583","0.996435752021177","0.996435752021177",NA,NA,"1.92602887899215","0.993018808074363","0.993041230136583","15993.761996636","16035.9283837441","-31859.5239932719","-31414.2598048374","7764","-31617.6387657555","0.053466678166566","0.0370859133878007","0.0696731918934563","0.342427472767861","0.000590800949591482","0.000762720746230446","0.0488199025395643","0.0488199025395643","0.0630262231664006","0.701957202598931","0.015675659564174","0.545532992083029","0.0578111873457694","5243.33547296458","5980.55372074962","0.999983700801477","0.999958258150125","0.390469826027244","0.997213268435773"
"163","lh_superiorfrontal","time_constrained","64","0.00670540064455007","104.121461208573","41","2.11799458971207e-07","8377.75121240348","21","0","0.992446650665526","0.996131211316489","0.996131211316489",NA,NA,"1.92811611657433","0.992428530059208","0.992446650665526","15474.8779850641","15526.9387156684","-30821.7559701283","-30376.4917816938","7764","-30579.8707426119","0.0645302693088021","0.0492735579036741","0.0800453277955858","0.0580722977628908","0.000873554146117546","0.0011277535533079","0.0625155262696934","0.0625155262696934","0.0807071973739716","0.899528515412565","0.0164820319061925","0.698976790500008","0.0720653128603455","4247.00931139775","4844.11637575306","0.999982320996021","0.999954724502005","0.390469287246065","0.995943241871794"
"164","lh_superiorparietal","time_constrained","64","0.00495038330590159","76.8695519740399","41","0.000582344859433093","6430.68591023577","21","0","0.994403851846038","0.997133680213825","0.997133680213825",NA,NA,"1.92904306102891","0.994386335654374","0.994403851846038","16124.8062705278","16163.2410465148","-32121.6125410555","-31676.348352621","7764","-31879.7273135391","0.0486449690870022","0.0314462613916324","0.0652627034865917","0.53005656723364","0.000619051005835043","0.000799191412017358","0.0550926839631941","0.0550926839631941","0.0711243491624397","0.734571479251439","0.0171376235340854","0.571110860018492","0.063959458131676","5752.31092161493","6561.10528091643","0.999984671484505","0.999960744045685","0.390470205055855","0.997692674222609"
"165","lh_superiortemporal","time_constrained","64","0.00661227538773446","102.675412220741","41","3.34855660755196e-07","9409.75239860625","21","0","0.993430925686154","0.996635352180713","0.996635352180713",NA,NA,"1.93107736110608","0.993416902315626","0.993430925686154","13456.7304965407","13508.0682026511","-26785.4609930815","-26340.196804647","7764","-26543.5757655651","0.0637868250701013","0.0484752287965311","0.0793398461815655","0.068026479991298","0.00141519729861921","0.0018270118563833","0.0733056308554642","0.0733056308554642","0.0946371624954805","0.874646166313226","0.0189300781601064","0.680349364010685","0.0811626630119701","4306.808803158","4912.325340116","0.99997427110191","0.999934108919526","0.390466143954079","0.996035993660667"
"166","lh_supramarginal","time_constrained","64","0.0101152170550644","157.06909043104","41","1.66533453693773e-15","7546.34693984805","21","0","0.984576247266896","0.992100029087922","0.992100029087922",NA,NA,"1.91174424394312","0.984535146561341","0.984576247266896","14391.0636416832","14469.5981868987","-28654.1272833664","-28208.8630949319","7764","-28412.24205585","0.0875050759756019","0.0732573068851253","0.102213180510538","1.55847455003411e-05","0.00139281793656992","0.00179812022421143","0.0741412543937176","0.0741412543937176","0.0957159478445986","0.904248673950492","0.0339819803154446","0.703340296425101","0.0857747858828746","2815.68933572288","3211.51298166125","0.99995674788398","0.999889232385803","0.390459301554697","0.992553041526882"
"167","lh_frontalpole","time_constrained","64","0.0101729274354113","157.965217217066","41","1.22124532708767e-15","6597.35495436015","21","0","0.982214278573951","0.990890240245194","0.990890240245194",NA,NA,"1.90563369027866","0.982160023666919","0.982214278573951","3414.91449792229","3493.89710653082","-6701.82899584457","-6256.56480741009","7764","-6459.94376832818","0.087842223742885","0.073603133281445","0.102542247072082","1.3114355559396e-05","0.00481652834245923","0.00621811135229354","0.0826927513431059","0.0826927513431059","0.10675588293464","0.589600058829769","0.0263287614472233","0.462233962088621","0.0935465897816573","2799.72177936764","3193.29994254773","0.999888557741088","0.99971459909303","0.390432674927472","0.992495762566152"
"168","lh_temporalpole","time_constrained","64","0.00476107901977529","73.9300350190707","41","0.00122599833170556","2986.62388718791","21","0","0.988896085184188","0.994312628996779","0.994312628996779",NA,NA,"1.90405227169261","0.98882069256625","0.988896085184188","-7.56928996404337","29.3957275454918","143.138579928087","588.402768362576","7764","385.023807444481","0.0466091359460642","0.0289592764003535","0.0634274797539595","0.607419422009667","0.00387843345991943","0.00500703606654719","0.0527638326221456","0.0527638326221456","0.0681178150092152","0.399796170686489","0.029319368976428","0.313093103135962","0.0625414172320198","5980.98761523513","6821.94028112525","0.999958905733308","0.999894758585301","0.390460144143482","0.997881559599918"
"169","lh_transversetemporal","time_constrained","64","0.00414573388272708","64.374955730986","41","0.0113255354612185","9436.41527293889","21","0","0.997517373896596","0.998728411020208","0.998728411020208",NA,NA,"1.93906186523353","0.997512089135824","0.997517373896596","9456.01696846386","9488.20444632935","-18784.0339369277","-18338.7697484932","7764","-18542.1487094113","0.0392690463165799","0.0189691525808323","0.0569834668460334","0.828499905401465","0.00181697326085431","0.0023457023932643","0.0571053438136458","0.0571053438136458","0.0737226818565663","0.477342905402498","0.0122704737223455","0.372912620912612","0.0629925352832489","6868.58831579503","7834.36233975621","0.999967912936705","0.999917825813514","0.390463661241952","0.99849579012747"
"170","lh_insula","time_constrained","64","0.00640761953270341","99.4975161038186","41","9.04672556090169e-07","3310.46089457644","21","0","0.982216685962047","0.990891473297634","0.990891473297634",NA,NA,"1.89370119103154","0.982107901580699","0.982216685962047","11064.2734524338","11114.0222104857","-22000.5469048675","-21555.2827164331","7764","-21758.6616773511","0.0621217481343884","0.0466788209560459","0.0777636291671068","0.0948675525830972","0.00115891617483612","0.00149615434826356","0.0650469914999272","0.0650469914999272","0.0839753049333712","0.851395636180081","0.0318130392586981","0.661958270104366","0.0762594335647978","4444.33397576118","5069.19037894782","0.999980960871947","0.999951241257426","0.390468756149998","0.996239859119009"
"171","rh_bankssts","time_constrained","64","0.00483534068123768","75.0831700982586","41","0.000918356848056967","11854.1457157681","21","0","0.997119686436985","0.998524717443334","0.998524717443334",NA,NA,"1.94001473429497","0.997114809982174","0.997119686436985","12743.1819565746","12780.7235416238","-25358.3639131493","-24913.0997247148","7764","-25116.4786856329","0.0474181871768286","0.0299570590466525","0.0641546859535622","0.577184456345803","0.00132053116667132","0.00170479840555529","0.0534878731042467","0.0534878731042467","0.0690525472522677","0.526049996274757","0.00882083704096679","0.41005838058127","0.0594944442829822","5889.14634796827","6717.1835759819","0.999971201298735","0.999926247228467","0.39046494526903","0.997807458008847"
"172","rh_caudalanteriorcingulate","time_constrained","64","0.00649226320416655","100.811863034298","41","6.0105709354108e-07","11623.0380550338","21","0","0.9948447106663","0.997359485951032","0.997359485951032",NA,NA,"1.93544706984265","0.994835808451838","0.9948447106663","10916.2309365851","10966.6368681023","-21704.4618731703","-21259.1976847358","7764","-21462.5766456539","0.0628157603036635","0.0474290266027275","0.0784199346169589","0.0828865394497017","0.00214825358430899","0.00277338345181971","0.0720956751289409","0.0720956751289409","0.0930751163693228","0.561331972834323","0.0131571617764","0.439039239544029","0.0787923843966135","4386.40346841453","5003.11323021593","0.999944812224188","0.999858665452188","0.390454640963731","0.996155537288381"
"173","rh_caudalmiddlefrontal","time_constrained","64","0.0047947948529884","74.4535744772039","41","0.00107582412083607","6862.93509239528","21","0","0.995110509815507","0.997495626978674","0.997495626978674",NA,NA,"1.93120025655781","0.995096175201887","0.995110509815507","13471.8176134736","13509.0444007122","-26815.6352269472","-26370.3710385128","7764","-26573.7499994308","0.0469781834924176","0.0294160703135157","0.0637588298258822","0.593726127821415","0.000976968287628337","0.00126126063591911","0.0531477476065238","0.0531477476065238","0.068613447122834","0.648777878105631","0.0171485104004553","0.504817879401107","0.0624089424159985","5938.93779428688","6773.97708521673","0.999981091254933","0.999951575165072","0.39046880706145","0.997847915758856"
"174","rh_cuneus","time_constrained","64","0.0040667257398579","63.1481172885135","41","0.0147056136211713","10160.7165890516","21","0","0.997815706475226","0.998881215511701","0.998881215511701",NA,NA,"1.94024704624429","0.997811389568708","0.997815706475226","14993.8668816178","15025.4409402621","-29859.7337632357","-29414.4695748012","7764","-29617.8485357193","0.0382246363994436","0.0173081860777693","0.0560932210964494","0.850667807138398","0.00102055822688451","0.00131753500551956","0.0621008316390296","0.0621008316390296","0.0801718289078641","0.549465150391845","0.0126603773804028","0.428798203839231","0.0677162644035697","7002.01147573499","7986.54850879624","0.999972312181133","0.999929092171195","0.390465379042157","0.998574682542042"
"175","rh_entorhinal","time_constrained","64","0.00358879519136602","55.7268117315316","41","0.0622589540289946","4521.83987195157","21","0","0.996727985853639","0.998324090315278","0.998324090315278",NA,NA,"1.92831995755528","0.996713381385549","0.996727985853639","-184.840860387534","-156.977454521769","497.681720775069","942.945909209559","7764","739.566948291464","0.0311694632089108","0","0.0503131797991455","0.946795247633475","0.00451791451828687","0.00583260256297126","0.057839561285818","0.057839561285818","0.0746705525373055","0.373403419151712","0.0241875602244526","0.29337163146922","0.0649407263796942","7934.35703355501","9050.00779674875","0.999957608600867","0.999891436660756","0.390459637644148","0.999052045951971"
"176","rh_fusiform","time_constrained","64","0.00588354720954615","91.3597210698326","41","1.05705619634078e-05","7328.90515648508","21","0","0.993108870464042","0.996470397066948","0.996470397066948",NA,NA,"1.92804321360236","0.993089959324591","0.993108870464042","15954.4415397907","16000.1214003256","-31780.8830795813","-31335.6188911469","7764","-31538.9978520649","0.057639023381133","0.0417732779482278","0.0735496063282348","0.201462144213466","0.00077351835344408","0.000998607900291568","0.0629894602892642","0.0629894602892642","0.0813190435623046","0.885447708167307","0.021142790428115","0.687940925804495","0.0700596556527985","4840.12044203828","5520.63543607066","0.999984469179314","0.999960225947023","0.390470126060494","0.996762097689837"
"177","rh_inferiorparietal","time_constrained","64","0.00695881232884978","108.056437842379","41","5.98407914331744e-08","7310.53023001941","21","0","0.990800993242853","0.995288313612193","0.995288313612193",NA,NA,"1.92352294558969","0.990775684848868","0.990800993242853","16110.3774320263","16164.4056509475","-32092.7548640526","-31647.4906756181","7764","-31850.8696365362","0.0665112630623869","0.0513906611503973","0.0819299866003111","0.0369674808466871","0.000735024529787136","0.000948912587639839","0.0552720850973715","0.0552720850973715","0.0713559550307596","0.806972473557334","0.0124255392439508","0.627181006000099","0.0662993005491837","4092.3868959185","4667.74974592588","0.999978501442179","0.999944942717777","0.390467795801232","0.995690890193186"
"178","rh_inferiortemporal","time_constrained","64","0.00929643137664961","144.354986416615","41","1.96620497661115e-13","7624.00158218401","21","0","0.986406028553406","0.993037234137111","0.993037234137111",NA,NA,"1.91541402329222","0.986370174752509","0.986406028553406","13746.7229378203","13818.9004310286","-27365.4458756407","-26920.1816872062","7764","-27123.5606481243","0.082573496115162","0.0681851134904313","0.0974093039438716","0.000162659357703765","0.00133138461482291","0.00171881014686863","0.0757982565999309","0.0757982565999309","0.0978551284943629","0.971387516957236","0.024347207683706","0.755302137218342","0.0863291363612189","3063.59385132717","3494.27977068438","0.999967132177472","0.999915826308159","0.39046335637406","0.993366062541911"
"179","rh_isthmuscingulate","time_constrained","64","0.00355098694251261","55.1397252433358","41","0.0690374325153162","11957.5840701246","21","0","0.998815429509794","0.999393268773309","0.999393268773309",NA,NA,"1.9433779841682","0.998813441405681","0.998815429509794","14284.4699687334","14312.0398313551","-28440.9399374668","-27995.6757490324","7764","-28199.0547099504","0.0305418571057356","0","0.0498223090649839","0.95174455713347","0.00116048149923831","0.00149817517337727","0.0573193821429959","0.0573193821429959","0.073999004151574","0.530841321266112","0.00867897830223123","0.413984528554975","0.0622068775359591","8018.82547622278","9146.35485298824","0.999977387665064","0.999942090361749","0.390467360897787","0.999089819074405"
"180","rh_lateraloccipital","time_constrained","64","0.00626184379993693","97.2339105254207","41","1.81588683256795e-06","9139.3928417848","21","0","0.993832914253515","0.996841248763996","0.996841248763996",NA,NA,"1.93160959063716","0.993819357824696","0.993832914253515","16513.5359079141","16562.1528631769","-32899.0718158283","-32453.8076273938","7764","-32657.1865883119","0.0609079662509649","0.0453612897236397","0.0766181721646348","0.118680490296724","0.00095158380143568","0.00122848940516038","0.0790066741105768","0.0790066741105768","0.101997177689834","0.922682235384752","0.0148887970746899","0.717859309999804","0.0870971512813602","4547.77479717696","5187.17785833825","0.999974764090642","0.999935371451644","0.390466336454441","0.996385097300328"
"181","rh_lateralorbitofrontal","time_constrained","64","0.00464757239362916","72.1675041282735","41","0.00189139615254463","4103.67659606909","21","0","0.992365914028488","0.996089858404835","0.996089858404835",NA,NA,"1.91804626319617","0.992328332469675","0.992365914028488","13162.8290918362","13198.9128439004","-26197.6581836725","-25752.393995238","7764","-25955.7729561561","0.0453446410637058","0.0273709850514916","0.0622969153205723","0.652874668998688","0.000835832131674694","0.00107905464206705","0.0608740094116621","0.0608740094116621","0.0785880082227469","0.79643518344514","0.0270137441186367","0.619094814264523","0.0690432378989802","6127.03552177908","6988.526587455","0.999986986815064","0.999966673550774","0.390471109137311","0.997994832197515"
"182","rh_lingual","time_constrained","64","0.00480411655047723","74.5983217958105","41","0.00103749642700735","10153.9224617351","21","0","0.996684241696047","0.998301684771146","0.998301684771146",NA,NA,"1.93803729916688","0.996677684227983","0.996684241696047","16301.5694255791","16338.868586477","-32475.1388511583","-32029.8746627238","7764","-32233.2536236419","0.0470797066708303","0.0295412374665545","0.0638500896740977","0.589929383438208","0.00094497794100495","0.00121996127601518","0.0697333968058141","0.0697333968058141","0.0900254281677971","0.6967365724258","0.0136630940506436","0.542789711004328","0.0751825088281039","5927.41607968145","6760.83509691903","0.999975154676057","0.999936371731366","0.390466488968746","0.997838614165799"
"183","rh_medialorbitofrontal","time_constrained","64","0.00547590349817587","85.0298295196749","41","6.49277728207442e-05","4666.58545693365","21","0","0.990522221595567","0.995145528134315","0.995145528134315",NA,NA,"1.91680662912673","0.990481241795311","0.990522221595567","13561.9927813665","13604.5076961264","-26995.9855627331","-26550.7213742986","7764","-26754.1003352167","0.0538949976845245","0.037573933186592","0.0700688030986325","0.326541704164906","0.000907607928125689","0.00117171679683887","0.0667725324729795","0.0667725324729795","0.0862029687506479","0.826477009528344","0.026027619608441","0.642789156865807","0.076258801641137","5200.35999290279","5931.53469229757","0.999981929991564","0.999953723149128","0.390469134568135","0.997168504319619"
"184","rh_middletemporal","time_constrained","64","0.0139179846840903","216.118466174555","41","0","9398.42738735282","21","0","0.9813255321592","0.990435028666907","0.990435028666907",NA,NA,"1.90748561410502","0.981285618479793","0.9813255321592","13769.898064893","13877.9572979803","-27411.796129786","-26966.5319413515","7764","-27169.9109022696","0.107483284191069","0.0936051415580052","0.121819420805618","3.4372060753185e-11","0.00215403829008658","0.00278085147486614","0.0958400773579852","0.0958400773579852","0.123729007835569","1.13328999395119","0.0420718066547882","0.881386806693943","0.106375697048818","2046.64053055451","2334.31451389854","0.99993691180416","0.999838432669189","0.390451556037815","0.98878576053747"
"185","rh_parahippocampal","time_constrained","64","0.00301617778451075","46.8352086378829","41","0.245410118007905","11235.0107670591","21","0","0.999479650166288","0.999733479353465","0.999733479353465",NA,NA,"1.9442420933143","0.999478720473","0.999479650166288","8738.48327410466","8761.9008784236","-17348.9665482093","-16903.7023597748","7764","-17107.0813206929","0.0196201873502876","0","0.0421584868057342","0.991103740726139","0.00176875345048037","0.00228345088575246","0.0447167958288835","0.0447167958288835","0.057729135180341","0.34424652842519","0.00713686731928086","0.269363796472122","0.0493831405006512","9440.4944885619","10767.9500897386","0.999970819367401","0.999925269111637","0.390464796133938","0.999624284365039"
"186","rh_paracentral","time_constrained","64","0.00591723121001555","91.8827662291214","41","9.06204338868566e-06","7915.97908492335","21","0","0.993555047368486","0.996698926700932","0.996698926700932",NA,NA,"1.92971917413302","0.993538679191347","0.993555047368486","13894.3697338186","13940.3111169332","-27660.7394676373","-27215.4752792028","7764","-27418.8542401209","0.0579375748352246","0.0421036546280206","0.0738287982257244","0.192788619769908","0.000945844112661089","0.00122107949881491","0.0569155811406225","0.0569155811406225","0.073477699299116","0.683740478897917","0.0151021020188414","0.531939852637104","0.0647377917480894","4812.57361659648","5489.21476041668","0.999976979404975","0.999941044817619","0.390467201481943","0.996728523320334"
"187","rh_parsopercularis","time_constrained","64","0.00465816903455702","72.3320487686015","41","0.00181713363585523","8875.78668802125","21","0","0.996461569332778","0.998187633072886","0.998187633072886",NA,NA,"1.93647028223685","0.996453559109573","0.996461569332778","14911.3837497044","14947.5497740887","-29694.7674994088","-29249.5033109743","7764","-29452.8822718924","0.045464178963014","0.0275227763017585","0.0624034585193481","0.64868401620137","0.000835950688631219","0.00107920769843978","0.0541635024307276","0.0541635024307276","0.0699247809621576","0.678774121324977","0.0137280155739577","0.527802861588499","0.0602095672163744","6113.09970316579","6972.63100494782","0.999983867235655","0.999958684383995","0.390469891015827","0.997984256860662"
"188","rh_parsorbitalis","time_constrained","64","0.00350317016347071","54.3972262983731","41","0.0784856865367796","8384.96058331688","21","0","0.998398219818838","0.999179576004771","0.999179576004771",NA,NA,"1.93971492879837","0.998394380442645","0.998398219818838","10400.8040605104","10428.0026736596","-20673.6081210209","-20228.3439325864","7764","-20431.7228935045","0.0297291438410494","0","0.0491933239967363","0.957509455074462","0.00147379842839393","0.00190266558961212","0.0533380049613527","0.0533380049613527","0.0688590683117491","0.521891194697001","0.0161601844789025","0.406733404695544","0.0587485679338803","8128.26537531499","9271.18504731483","0.999979800019812","0.99994826834342","0.390468302864879","0.999137593473727"
