"","label","timeest","eest","ICC","ICC_lower95CI","ICC_higher95CI","ICC2","ICC2_lower95CI","ICC2_higher95CI","delta_CFI"
"47","rh_medialorbitofrontal",0.0098325841919224,0.00479766439114924,0.672072257425583,0.657984049007825,0.684098319539373,0.803883258117616,0.792531919037006,0.815256423730503,0.00202767285253147
"48","rh_middletemporal",0.0165742703210687,0.00531548690186702,0.757170129950206,0.738126959821434,0.776911468197642,0.861806722544017,0.85166710903511,0.875097997566501,0.0056285296479075
"49","rh_parahippocampal",0.0354184683965205,0.00532793956147434,0.86924149075995,0.859770374924001,0.877293214874781,0.930050907138193,0.923623664102214,0.934010971352646,4.63547852983526e-05
"50","rh_paracentral",0.0130311605065896,0.00360613480345028,0.783249937189362,0.770428688401499,0.798800492586604,0.878454040541991,0.868340666079213,0.886208344268476,0.000242958588244413
"51","rh_parsopercularis",0.0128731756875929,0.00316270364119996,0.802773295037134,0.786431545966166,0.814394304832336,0.890601807094637,0.882195040551121,0.89627670687439,-3.44169137633799e-15
"52","rh_parsorbitalis",0.0214395674614846,0.00557809505469168,0.793538946925853,0.780153585437138,0.809724623800105,0.884887077304003,0.87460103126393,0.891813128131709,8.5549543257013e-05
"53","rh_parstriangularis",0.0112245224282143,0.00440856937459869,0.717997602124654,0.697358036075908,0.734733125734082,0.835857451506343,0.824715249154795,0.850049520915278,0.00105756491178444
"54","rh_pericalcarine",0.0181963711943032,0.00398029055280217,0.820518949236276,0.810804913196634,0.828250512878469,0.901413032554808,0.895975545809862,0.907394041705105,0.000304397007086621
"55","rh_postcentral",0.0158066913908715,0.0038574715429182,0.803832405380971,0.781189143355412,0.816654417902269,0.891251533007495,0.879671065000516,0.901516180018749,0.0071123104241787
"56","rh_posteriorcingulate",0.0113399489235821,0.00197502060809377,0.851669160534295,0.839112310031949,0.863163988848496,0.919904581657788,0.913434838678027,0.926006003749386,0.0016827261629887
"57","rh_precentral",0.0135228530823633,0.00586080959184171,0.697641787811287,0.673799680247775,0.721780538733894,0.821898498913617,0.807061789298723,0.835615586907398,-3.99680288865056e-15
"58","rh_precuneus",0.00818895004559971,0.0020225052198789,0.80193761150614,0.791397768711366,0.814093169733639,0.890084990997331,0.88386460344401,0.897563703308849,0.000290480046256869
"59","rh_rostralanteriorcingulate",0.0245062466946703,0.00850871717333736,0.742276950313959,0.731404916147563,0.755984697251345,0.852079024382888,0.843217558703548,0.860007926361319,0.00122700590842151
"60","rh_rostralmiddlefrontal",0.00829458877812612,0.00420190563558613,0.663753249793363,0.644770185676269,0.680917140097542,0.79791008387818,0.780475470054151,0.81129794509209,0.0032217430018654
"61","rh_superiorfrontal",0.0104573159300658,0.00396334978769894,0.725161801454388,0.707363224370996,0.740919083029758,0.84069456997648,0.830975969238789,0.851637344529421,4.28750697278879e-05
"62","rh_superiorparietal",0.00859750401685485,0.00371853837432577,0.69807359732794,0.684138872496769,0.716662344716703,0.822210949353619,0.811116818104689,0.833918643560475,0.00199232596624421
"63","rh_superiortemporal",0.0144253003368027,0.0038607313858273,0.788869917520189,0.77452766566479,0.805012474491544,0.881978131337432,0.873178056452652,0.891255259136092,0.000677416102279782
"64","rh_supramarginal",0.0131441377000519,0.00499842795336894,0.724491670646016,0.706259340941787,0.743596652068684,0.840239229252777,0.82913172146535,0.851298907013322,0.0234233619976529
"65","rh_frontalpole",0.0408351082787607,0.0157536518045378,0.721611645469022,0.704268177605869,0.738696172914024,0.838299281283623,0.824551917112687,0.84860178179631,0.00790117561934245
"66","rh_temporalpole",0.0421075942351765,0.0361883519476127,0.537800439078575,0.51629909007437,0.563555136160513,0.699442953863508,0.680037865359606,0.713886410559684,0.000435796244806386
"67","rh_transversetemporal",0.0280357572567976,0.00639512171608736,0.814262025633338,0.8033447178818,0.825850753662174,0.897628711108276,0.890367114976103,0.904598862247783,0.00130008309754526
"68","rh_insula",0.0126982378663541,0.00818961604022455,0.607924486792526,0.590085010253675,0.62673742553066,0.756161605789744,0.739958136026309,0.768815006714755,0.00629274701803006
