"","comparison","ROI","AIC","AICdiff","BIC","BICdiff","Chisq","Chisq diff","Pr(>Chisq)","LRT_p05"
"824","uncon_v_con","lh_rostralanteriorcingulate",7199.32966124434,81.5014259019863,7378.35872054635,-71.9520534997355,150.661567426452,129.501425901982,1.90957106952227e-16,"sig"
"125","uncon","lh_rostralmiddlefrontal",31694.0516016081,NA,32026.5341403119,NA,20.7500253859369,NA,NA,NA
"225","uncon_v_timecon","lh_rostralmiddlefrontal",31676.8546139863,-17.1969876217772,31932.6104129892,-93.923727322639,27.5530377641626,6.80301237822571,0.870351979303336,"nonsig"
"325","timecon_v_con","lh_rostralmiddlefrontal",31951.9992612196,275.144647233283,32131.0283205216,198.417907532421,326.697684997438,299.144647233275,7.10074339471229e-57,"sig"
"525","uncon_v_errcon","lh_rostralmiddlefrontal",31969.2847615003,275.233159892217,32225.0405605032,198.506420191356,319.983185278158,299.233159892222,6.80333052966057e-57,"sig"
"625","errcon_v_con","lh_rostralmiddlefrontal",31951.9992612196,-17.2855002807119,32131.0283205216,-94.0122399815737,326.697684997438,6.71449971927939,0.875889628357393,"nonsig"
"825","uncon_v_con","lh_rostralmiddlefrontal",31951.9992612196,257.947659611506,32131.0283205216,104.494180209782,326.697684997438,305.947659611501,1.06198423713025e-50,"sig"
"126","uncon","lh_superiorfrontal",35159.0898582894,NA,35491.5723969931,NA,22.5564274301715,NA,NA,NA
"226","uncon_v_timecon","lh_superiorfrontal",35141.5866142576,-17.5032440317882,35397.3424132605,-94.2299837326427,29.0531833983931,6.49675596822163,0.889003153760737,"nonsig"
"326","timecon_v_con","lh_superiorfrontal",35276.5967625108,135.010148253197,35455.6258218128,58.2834085523355,188.063331651585,159.010148253192,8.35615949673015e-28,"sig"
"526","uncon_v_errcon","lh_superiorfrontal",35294.3709850922,135.28112680278,35550.126784095,58.5543871019254,181.837554232956,159.281126802785,7.35891249886924e-28,"sig"
"626","errcon_v_con","lh_superiorfrontal",35276.5967625108,-17.7742225813709,35455.6258218128,-94.5009622822326,188.063331651585,6.22577741862895,0.904275463668518,"nonsig"
"826","uncon_v_con","lh_superiorfrontal",35276.5967625108,117.506904221409,35455.6258218128,-35.9465751803073,188.063331651585,165.506904221413,4.13208004653821e-23,"sig"
"127","uncon","lh_superiorparietal",29737.1903144738,NA,30069.6728531776,NA,49.9341216616825,NA,NA,NA
"227","uncon_v_timecon","lh_superiorparietal",29746.6427365226,9.45242204878377,30002.3985355255,-67.274317652078,83.3865437104664,33.4524220487839,0.000822457746232045,"sig"
"327","timecon_v_con","lh_superiorparietal",29998.062347624,251.41961110141,30177.0914069261,174.692871400548,358.806154811874,275.419611101408,6.68305262954419e-52,"sig"
"527","uncon_v_errcon","lh_superiorparietal",29989.5736086616,252.383294187744,30245.3294076645,175.656554486883,326.31741584942,276.383294187738,4.1999316203463e-52,"sig"
"627","errcon_v_con","lh_superiorparietal",29998.062347624,8.48873896244913,30177.0914069261,-68.2380007384127,358.806154811874,32.4887389624537,0.0011626270192849,"sig"
"827","uncon_v_con","lh_superiorparietal",29998.062347624,260.872033150194,30177.0914069261,107.41855374847,358.806154811874,308.872033150192,2.73042732861159e-51,"sig"
"128","uncon","lh_superiortemporal",23715.3001861936,NA,24047.7827248974,NA,14.425961113072,NA,NA,NA
