"","comparison","ROI","AIC","AICdiff","BIC","BICdiff","Chisq","Chisq diff","Pr(>Chisq)","LRT_p05"
"843","uncon_v_con","rh_lateraloccipital",21801.049814694,1931.22759727391,21861.7248835746,1900.89006283361,1939.72678108043,1939.22759727384,0,"sig"
"144","uncon","rh_lateralorbitofrontal",2128.74834456456,NA,2219.76094788547,NA,1.59671280134524,NA,NA,NA
"244","uncon_v_timecon","rh_lateralorbitofrontal",2128.60505343467,-0.143291129888894,2204.44888953543,-15.3120583500408,5.45342167147255,3.85670887012731,0.145387245899702,"nonsig"
"344","timecon_v_con","rh_lateralorbitofrontal",2249.56097833256,120.955924897894,2310.23604721317,105.787157677742,130.409346569359,124.955924897886,7.34794112465909e-28,"sig"
"544","uncon_v_errcon","rh_lateralorbitofrontal",2249.02332911098,120.274984546423,2324.86716521174,105.106217326271,125.871697347781,124.274984546435,1.03283271659734e-27,"sig"
"644","errcon_v_con","rh_lateralorbitofrontal",2249.56097833256,0.537649221581887,2310.23604721317,-14.6311179985701,130.409346569359,4.53764922157831,0.103433683497832,"nonsig"
"844","uncon_v_con","rh_lateralorbitofrontal",2249.56097833256,120.812633768005,2310.23604721317,90.4750993277007,130.409346569359,128.812633768014,6.98733670815852e-27,"sig"
"145","uncon","rh_lingual",-7121.94141580261,NA,-7030.9288124817,NA,1.3135264069275,NA,NA,NA
"245","uncon_v_timecon","rh_lingual",-7107.40159679142,14.539819011191,-7031.55776069066,-0.628948208960537,19.8533454181185,18.539819011191,9.42170395690169e-05,"sig"
"345","timecon_v_con","rh_lingual",-6795.30663968494,312.09495710648,-6734.63157080433,296.926189886328,335.948302524615,316.094957106496,2.29536727489139e-69,"sig"
"545","uncon_v_errcon","rh_lingual",-6809.11166474475,312.829751057857,-6733.26782864399,297.660983837705,318.143277464831,316.829751057904,1.58962142061128e-69,"sig"
"645","errcon_v_con","rh_lingual",-6795.30663968494,13.8050250598144,-6734.63157080433,-1.36374216033801,335.948302524615,17.8050250597835,0.000136046675365451,"sig"
"845","uncon_v_con","rh_lingual",-6795.30663968494,326.634776117671,-6734.63157080433,296.297241677367,335.948302524615,334.634776117687,3.64007743746555e-71,"sig"
"146","uncon","rh_medialorbitofrontal",-22338.4021523963,NA,-22247.3895490753,NA,3.10382718121765,NA,NA,NA
